developerCountry,countryCode,userRatingCount,primaryGenreName,downloads,deviceType,hasPrivacyLink,hasTermsOfServiceLink,hasTermsOfServiceLinkRating,isCorporateEmailScore,adSpent,appAge,averageUserRating,appContentBrandSafetyRating,appDescriptionBrandSafetyRating,mfaRating,coppaRisk
CHILE,GLOBAL,0,Music & Audio,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,74.46666666666667,5.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Medical,10 - 50,GLOBAL,True,False,high,99.0,0.0070385250412768,105.26666666666668,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,11,Maps & Navigation,1000 - 5000,GLOBAL,True,False,high,0.0,0.0070385250412768,169.23333333333332,3.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,NL,928,Games,500000 - 1000000,smartphone,True,True,low,0.0,4.394759164516676,13.9,4.0,medium,medium,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,6,Tools,50 - 100,GLOBAL,True,False,high,0.0,0.0070385250412768,94.4,5.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,10,Food & Drink,1000 - 5000,GLOBAL,True,False,high,0.0,0.0070385250412768,38.36666666666667,3.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Tools,10 - 50,GLOBAL,True,False,high,0.0,0.0070385250412768,29.23333333333333,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Utilities,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,8.866666666666667,0.0,medium,high,low,False
CHINA,RU,149985,Games,10000000 - 50000000,GLOBAL,True,True,low,99.0,20.98472306068551,59.23333333333333,4.0,high,medium,low,True
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Food & Drink,10 - 50,GLOBAL,True,False,high,99.0,0.0070385250412768,67.4,5.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,14,Education,1000 - 5000,GLOBAL,True,False,high,0.0,0.0070385250412768,29.8,3.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,119,Education,10000 - 50000,GLOBAL,True,False,high,0.0,0.0070385250412768,50.23333333333333,4.0,medium,low,low,True
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,68,Games,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,44.86666666666667,4.0,medium,low,low,False
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Entertainment,10 - 50,GLOBAL,True,False,high,99.0,0.0070385250412768,93.16666666666669,5.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,21,Finance,5000 - 10000,GLOBAL,True,False,high,99.0,0.0070385250412768,76.73333333333333,4.0,medium,low,low,False
BAHRAIN,BD,2967,Games,1000000 - 5000000,GLOBAL,True,True,low,0.0,0.271097238643865,22.266666666666666,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Reference,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,71.26666666666667,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Shopping,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,10.2,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Utilities,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,8.766666666666667,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,2,Finance,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,66.7,5.0,medium,low,low,False
JAPAN,GLOBAL,0,Tools,1 - 1,GLOBAL,True,False,high,0.0,0.0070385250412768,80.93333333333332,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,45.56666666666667,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Health & Fitness,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,1.2666666666666666,0.0,medium,medium,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,73.6,0.0,medium,high,low,False
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Personalization,100 - 500,smartphone,True,False,high,0.0,0.0070385250412768,16.9,4.0,medium,low,low,False
INDIA,GLOBAL,0,Health & Fitness,10 - 50,GLOBAL,True,False,high,99.0,0.0070385250412768,23.53333333333333,4.0,medium,low,low,False
FRANCE,SE,25134,Games,10000000 - 50000000,smartphone,True,True,low,99.0,3.0173933954807453,35.766666666666666,3.0,medium,medium,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,52,Lifestyle,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,45.6,5.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,APAC,738,Games,50000 - 100000,smartphone,True,True,low,99.0,36.20151862470796,15.0,4.0,medium,low,low,True
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Shopping,10 - 50,GLOBAL,True,False,high,0.0,0.0070385250412768,57.53333333333333,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Food & Drink,10 - 50,GLOBAL,True,False,high,99.0,0.0070385250412768,59.8,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Social,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,54.5,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,10 - 50,GLOBAL,True,False,high,99.0,0.0070385250412768,44.766666666666666,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,71.93333333333334,0.0,medium,low,low,False
UNITED STATES,PH,575123,Games,10000000 - 50000000,smartphone,True,True,low,99.0,0.1044537400687519,125.3,4.0,medium,high,low,False
CANNOT IDENTIFY COUNTRY,GLOBAL,0,News & Magazines,1 - 5,GLOBAL,True,False,high,0.0,0.0070385250412768,45.46666666666666,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,19.6,0.0,medium,high,low,False
UNITED STATES,BG,34323,Games,100000 - 500000,GLOBAL,True,False,high,99.0,4.589306996070953,48.9,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,6,Shopping,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,16.0,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,1 - 5,GLOBAL,True,False,high,0.0,0.0070385250412768,0.8333333333333333,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Shopping,10 - 50,GLOBAL,True,False,high,99.0,0.0070385250412768,36.66666666666666,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,7330,Entertainment,1000000 - 5000000,GLOBAL,True,False,high,0.0,0.0070385250412768,50.6,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,39,Education,5000 - 10000,GLOBAL,True,False,high,0.0,0.0070385250412768,54.1,4.0,medium,low,low,False
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Games,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,39.833333333333336,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Games,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,97.86666666666666,0.0,low,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Travel,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,12.966666666666669,0.0,medium,low,low,False
INDONESIA,GLOBAL,0,Travel & Local,50 - 100,GLOBAL,True,True,low,99.0,0.0070385250412768,35.3,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,38,Music & Audio,10000 - 50000,GLOBAL,True,False,high,0.0,0.0070385250412768,58.266666666666666,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,10 - 50,GLOBAL,True,False,high,0.0,0.0070385250412768,48.93333333333333,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,57.6,0.0,medium,low,low,False
CANNOT IDENTIFY COUNTRY,GLOBAL,44,Education,5000 - 10000,GLOBAL,True,False,high,99.0,0.0070385250412768,63.133333333333326,4.0,medium,high,low,True
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,27.066666666666663,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music & Audio,10 - 50,GLOBAL,True,True,low,0.0,0.0070385250412768,44.56666666666667,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,PL,3790,Utilities,100 - 500,GLOBAL,True,True,low,0.0,11.684252433132174,75.66666666666667,4.0,low,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,61,Lifestyle,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,29.866666666666667,1.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,500 - 1000,GLOBAL,True,False,high,99.0,0.0070385250412768,40.03333333333333,0.0,medium,low,low,False
CANADA,GLOBAL,6078,Games,100000 - 500000,GLOBAL,True,False,high,99.0,8466.37883342437,84.9,4.0,low,low,low,True
CANNOT IDENTIFY COUNTRY,GLOBAL,666,Food & Drink,50000 - 100000,GLOBAL,True,False,high,0.0,0.0070385250412768,44.73333333333333,3.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Utilities,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,38.133333333333326,0.0,medium,low,low,False
HONG KONG,LATAM,6219,Games,100 - 500,GLOBAL,True,False,high,99.0,117.58769945198668,35.96666666666667,4.0,medium,high,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Utilities,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,79.16666666666667,5.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,10 - 50,GLOBAL,True,True,low,99.0,0.0070385250412768,91.9,1.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,100 - 500,GLOBAL,True,True,low,99.0,0.0070385250412768,23.23333333333333,0.0,medium,medium,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Beauty,1000 - 5000,GLOBAL,True,False,high,0.0,0.0070385250412768,85.76666666666665,3.0,medium,low,low,False
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Sports,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,71.93333333333334,0.0,medium,high,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Stickers,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,79.3,0.0,medium,low,low,True
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,36.1,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,45.333333333333336,0.0,medium,low,low,False
UNITED STATES,GLOBAL,18621,Games,1000000 - 5000000,GLOBAL,True,False,high,99.0,0.0070385250412768,130.3,1.0,medium,low,low,False
SWITZERLAND,TH,274236,Games,10000000 - 50000000,GLOBAL,True,True,low,99.0,0.2217261325084332,127.1,4.0,low,medium,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Finance,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,35.166666666666664,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Sports,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,49.86666666666667,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,VN,2,Games,100 - 500,smartphone,True,False,high,99.0,12.80862190197953,2.6333333333333333,5.0,medium,low,low,True
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,12,Games,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,57.7,5.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,10 - 50,GLOBAL,True,True,low,99.0,0.0070385250412768,9.2,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,13,Tools,1000 - 5000,GLOBAL,True,False,high,0.0,0.0070385250412768,36.56666666666667,3.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Auto & Vehicles,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,81.3,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,9,Video Players & Editors,1000 - 5000,GLOBAL,True,False,high,0.0,0.0070385250412768,51.46666666666666,4.0,medium,low,low,False
INDIA,GLOBAL,8,Photography,1000 - 5000,GLOBAL,True,False,high,0.0,0.0070385250412768,121.5,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,RO,467,Games,100 - 500,GLOBAL,True,False,high,0.0,3.8586992347458016,11.6,3.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Food & Drink,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,149.1,5.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,1000 - 5000,GLOBAL,True,False,high,0.0,0.0070385250412768,11.866666666666667,4.0,medium,low,low,False
ISRAEL,SA,210688,Games,10000000 - 50000000,smartphone,True,True,low,99.0,3667.045013853342,66.43333333333334,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Health & Fitness,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,41.0,0.0,medium,low,low,False
REPUBLIC OF KOREA,GLOBAL,6,Music & Audio,1000 - 5000,GLOBAL,True,False,high,0.0,0.0070385250412768,49.833333333333336,5.0,medium,medium,low,False
RUSSIAN FEDERATION,GLOBAL,28,Games,500 - 1000,GLOBAL,False,False,high,0.0,0.0070385250412768,141.06666666666666,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,286,Finance,100000 - 500000,GLOBAL,True,False,high,0.0,0.0070385250412768,68.73333333333333,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,AR,6245,Games,500000 - 1000000,smartphone,True,False,high,99.0,2.2705401976716173,11.2,4.0,medium,low,low,True
SPAIN,UA,640605,Games,10000000 - 50000000,GLOBAL,True,True,low,99.0,5.25948702814584,57.3,4.0,low,low,low,False
UNITED STATES,MY,352,Books & Reference,100000 - 500000,smartphone,True,False,high,99.0,95.1118626170648,66.4,4.0,medium,medium,low,False
FRANCE,APAC,24937,Games,100 - 500,GLOBAL,True,True,low,99.0,861.45033229934,13.5,4.0,medium,medium,low,False
CANNOT IDENTIFY COUNTRY,GLOBAL,7,Social,50 - 100,GLOBAL,True,False,high,0.0,0.0070385250412768,80.26666666666665,4.0,medium,medium,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,105.63333333333334,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music & Audio,10 - 50,GLOBAL,True,False,high,0.0,0.0070385250412768,45.53333333333333,4.0,medium,medium,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Productivity,1000 - 5000,GLOBAL,True,False,high,99.0,0.0070385250412768,89.06666666666666,0.0,medium,low,low,False
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Business,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,42.633333333333326,0.0,medium,low,low,False
UNITED STATES,GLOBAL,15,Health & Fitness,1000 - 5000,GLOBAL,True,False,high,99.0,0.0070385250412768,21.866666666666667,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,5 - 10,GLOBAL,True,False,high,0.0,0.0070385250412768,32.2,4.0,medium,low,low,False
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Travel,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,94.16666666666669,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,6,Music,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,53.06666666666667,0.0,medium,low,low,False
CANNOT IDENTIFY COUNTRY,ES,810859,Tools,10000000 - 50000000,tablet,True,False,high,0.0,0.1986455887510044,105.3,4.0,low,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,100 - 500,GLOBAL,True,True,low,99.0,0.0070385250412768,72.86666666666666,0.0,medium,low,low,False
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Business,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,12.733333333333333,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,MX,208,Games,50000 - 100000,tablet,True,True,low,99.0,2.4979954145682206,4.7333333333333325,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,23,Entertainment,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,15.8,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,76.2,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,AM,151552,Games,100 - 500,smartphone,True,True,low,99.0,228.2593035926088,5.0666666666666655,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,MY,23,Games,100 - 500,smartphone,True,False,high,0.0,1.2772519657955266,11.566666666666666,3.0,medium,medium,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,21.766666666666666,0.0,medium,high,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,36,Social,1000 - 5000,GLOBAL,True,False,high,0.0,0.0070385250412768,86.66666666666667,2.0,medium,low,low,False
UNITED STATES,US,728,News & Magazines,50000 - 100000,smartphone,True,True,low,99.0,249.70801157317376,125.4,3.0,medium,low,low,False
TURKEY,GLOBAL,10,Games,500 - 1000,GLOBAL,True,False,high,99.0,0.0070385250412768,71.13333333333334,3.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,5,Travel & Local,1000 - 5000,GLOBAL,True,False,high,99.0,0.0070385250412768,100.56666666666666,2.0,medium,low,low,False
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Business,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,19.266666666666666,0.0,medium,low,low,False
INDIA,GLOBAL,0,Books & Reference,10 - 50,GLOBAL,True,False,high,0.0,0.0070385250412768,51.16666666666666,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Photo & Video,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,100.6,0.0,medium,low,low,False
CANNOT IDENTIFY COUNTRY,GLOBAL,5,Games,10 - 50,GLOBAL,True,False,high,0.0,0.0070385250412768,118.76666666666668,5.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,ID,786,Tools,100000 - 500000,smartphone,True,False,high,0.0,32.770049906121024,6.033333333333333,3.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1253,Art & Design,100000 - 500000,smartphone,True,False,high,99.0,0.0070385250412768,15.9,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Lifestyle,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,114.56666666666666,5.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,8,Lifestyle,1000 - 5000,GLOBAL,True,False,high,99.0,0.0070385250412768,31.4,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,89.9,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,2222,Lifestyle,100000 - 500000,GLOBAL,True,False,high,0.0,0.0070385250412768,100.56666666666666,4.0,medium,low,low,False
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Education,10 - 50,GLOBAL,True,False,high,0.0,0.0070385250412768,24.23333333333333,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,0 - 1,GLOBAL,True,False,high,0.0,0.0070385250412768,28.166666666666668,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,10,Auto & Vehicles,500 - 1000,GLOBAL,True,False,high,0.0,0.0070385250412768,73.8,4.0,medium,low,low,False
CANNOT IDENTIFY COUNTRY,GLOBAL,599,Art & Design,50000 - 100000,GLOBAL,True,False,high,0.0,0.0070385250412768,98.96666666666668,4.0,low,low,low,False
UNITED STATES,EMEA,85010,Games,100 - 500,smartphone,True,True,low,99.0,0.4825351987563846,64.53333333333333,4.0,medium,medium,low,False
ISRAEL,PH,95882,Games,100 - 500,smartphone,True,True,low,99.0,10.115963823402522,34.4,4.0,medium,medium,low,False
FRANCE,AT,99971,Games,100 - 500,smartphone,True,True,low,99.0,1.9380167839831857,96.26666666666664,4.0,medium,high,low,False
JAPAN,GLOBAL,0,Games,5 - 10,GLOBAL,True,False,high,0.0,0.0070385250412768,75.13333333333334,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,50 - 100,GLOBAL,False,False,high,99.0,0.0070385250412768,72.13333333333334,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,7,Events,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,38.1,5.0,medium,medium,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,12,Health & Fitness,50 - 100,GLOBAL,True,False,high,0.0,0.0070385250412768,102.83333333333331,5.0,medium,low,low,False
ESTONIA,GLOBAL,1,Travel,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,53.1,1.0,medium,low,low,False
CHINA,EMEA,36346,Games,100 - 500,tablet,True,False,high,99.0,0.0947658227848101,57.5,4.0,medium,high,low,False
TURKEY,GLOBAL,0,Entertainment,10 - 50,GLOBAL,True,False,high,0.0,0.0070385250412768,44.2,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Tools,500 - 1000,GLOBAL,True,False,high,99.0,0.0070385250412768,25.3,0.0,medium,low,low,False
JAPAN,GLOBAL,0,Entertainment,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,72.83333333333333,0.0,medium,high,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,10 - 50,GLOBAL,True,False,high,0.0,0.0070385250412768,48.9,4.0,medium,low,low,True
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,10 - 50,GLOBAL,True,False,high,0.0,0.0070385250412768,81.23333333333333,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Maps & Navigation,5 - 10,GLOBAL,True,False,high,0.0,0.0070385250412768,86.03333333333333,0.0,medium,low,low,False
GERMANY,GLOBAL,2,Food & Drink,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,24.23333333333333,5.0,medium,medium,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,17.6,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,15,Travel & Local,500 - 1000,GLOBAL,True,False,high,0.0,0.0070385250412768,47.5,3.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Utilities,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,54.1,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Productivity,10 - 50,GLOBAL,True,False,high,0.0,0.0070385250412768,109.6,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,100 - 500,GLOBAL,True,True,low,0.0,0.0070385250412768,51.16666666666666,0.0,medium,low,low,True
CANNOT IDENTIFY COUNTRY,BR,13,Music,100 - 500,tablet,True,False,high,0.0,0.5454223956103051,58.66666666666666,2.0,low,low,medium,False
AUSTRALIA,GLOBAL,0,Games,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,129.63333333333333,1.0,medium,low,low,False
SINGAPORE,US,3252,Games,1000000 - 5000000,tablet,True,True,low,0.0,3.002141059370876,22.666666666666668,4.0,medium,low,low,True
SINGAPORE,GLOBAL,0,Education,0 - 1,GLOBAL,True,False,high,99.0,0.0070385250412768,41.633333333333326,0.0,medium,low,low,False
UNITED STATES,GLOBAL,0,Education,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,93.9,1.0,medium,low,low,False
REPUBLIC OF KOREA,GLOBAL,4711,Games,500000 - 1000000,tablet,True,False,high,99.0,2.874444203085027,55.266666666666666,4.0,medium,low,low,False
